"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million","date2"
"2434","GBR","Europe","United Kingdom","2020-07-03",284276,502,371.571,56362,48,65.286,4210.939,7.436,5.504,834.882,0.711,0.967,0.85,NA,NA,NA,NA,NA,NA,693,10.265,6262114,114433,93.074,1.701,94003,1.397,0.004,253,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-03
"2435","GBR","Europe","United Kingdom","2020-07-04",284900,624,370.286,56414,52,62.286,4220.182,9.243,5.485,835.652,0.77,0.923,0.88,NA,NA,NA,NA,NA,NA,693,10.265,6355415,93301,94.461,1.387,94346,1.402,0.0039,254.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-04
"2436","GBR","Europe","United Kingdom","2020-07-05",285416,516,387.571,56466,52,59.571,4227.825,7.643,5.741,836.423,0.77,0.882,0.91,NA,NA,NA,NA,NA,NA,693,10.265,6433120,77705,95.616,1.155,96131,1.429,0.004,248,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,57635.496,17.37,-1.27,859.4684,2020-07-05
"2437","GBR","Europe","United Kingdom","2020-07-06",285768,352,351.571,56520,54,57.429,4233.04,5.214,5.208,837.222,0.8,0.851,0.93,NA,NA,NA,NA,NA,NA,693,10.265,6496653,63533,96.56,0.944,95916,1.426,0.0037,272.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-06
"2438","GBR","Europe","United Kingdom","2020-07-07",286349,581,377,56563,43,52,4241.646,8.606,5.584,837.859,0.637,0.77,0.96,NA,NA,NA,NA,NA,NA,693,10.265,6597342,100689,98.056,1.497,96394,1.433,0.0039,255.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-07
"2439","GBR","Europe","United Kingdom","2020-07-08",286979,630,458.429,56610,47,51,4250.978,9.332,6.791,838.556,0.696,0.755,0.98,185,2.74,2455,36.366,NA,NA,591,8.754,6717480,120138,99.842,1.786,97413,1.448,0.0047,212.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-08
"2440","GBR","Europe","United Kingdom","2020-07-09",287621,642,549.571,56671,61,51,4260.488,9.51,8.141,839.459,0.904,0.755,1,NA,NA,NA,NA,NA,NA,591,8.754,6849508,132028,101.804,1.962,100261,1.49,0.0055,182.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-09
"2441","GBR","Europe","United Kingdom","2020-07-10",288133,512,551,56715,44,50.429,4268.072,7.584,8.162,840.111,0.652,0.747,1.02,NA,NA,NA,NA,NA,NA,591,8.754,6977736,128228,103.71,1.906,102232,1.519,0.0054,185.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-10
"2442","GBR","Europe","United Kingdom","2020-07-11",288953,820,579,56753,38,48.429,4280.219,12.147,8.577,840.674,0.563,0.717,1.03,NA,NA,NA,NA,NA,NA,591,8.754,7101830,124094,105.555,1.844,106631,1.585,0.0054,183.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-11
"2443","GBR","Europe","United Kingdom","2020-07-12",289603,650,598.143,56785,32,45.571,4289.847,9.628,8.86,841.148,0.474,0.675,1.04,NA,NA,NA,NA,NA,NA,591,8.754,7188816,86986,106.848,1.293,107957,1.605,0.0055,180.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,57003.395,16.65,-5.98,850.0424,2020-07-12
"2444","GBR","Europe","United Kingdom","2020-07-13",290133,530,623.571,56830,45,44.286,4297.698,7.851,9.237,841.814,0.667,0.656,1.05,NA,NA,NA,NA,NA,NA,591,8.754,7262633,73817,107.945,1.097,109426,1.626,0.0057,175.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-13
"2445","GBR","Europe","United Kingdom","2020-07-14",291373,1240,717.714,56872,42,44.143,4316.066,18.368,10.631,842.437,0.622,0.654,1.06,NA,NA,NA,NA,NA,NA,591,8.754,7375594,112961,109.624,1.679,111179,1.652,0.0065,154.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-14
"2446","GBR","Europe","United Kingdom","2020-07-15",291911,538,704.571,56913,41,43.286,4324.035,7.969,10.437,843.044,0.607,0.641,1.06,153,2.266,1975,29.255,NA,NA,541,8.014,7508695,133101,111.602,1.978,113031,1.68,0.0062,160.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-15
"2447","GBR","Europe","United Kingdom","2020-07-16",292552,641,704.429,56934,21,37.571,4333.53,9.495,10.435,843.355,0.311,0.557,1.05,NA,NA,NA,NA,NA,NA,541,8.014,7658207,149512,113.824,2.222,115528,1.717,0.0061,163.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-16
"2448","GBR","Europe","United Kingdom","2020-07-17",293239,687,729.429,56968,34,36.143,4343.706,10.176,10.805,843.859,0.504,0.535,1.05,NA,NA,NA,NA,NA,NA,541,8.014,7815903,157696,116.168,2.344,119738,1.78,0.0061,164,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-17
"2449","GBR","Europe","United Kingdom","2020-07-18",294066,827,730.429,56999,31,35.143,4355.957,12.25,10.82,844.318,0.459,0.521,1.05,NA,NA,NA,NA,NA,NA,541,8.014,7947599,131696,118.125,1.957,120824,1.796,0.0061,165.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-18
"2450","GBR","Europe","United Kingdom","2020-07-19",294792,726,741.286,57023,24,34,4366.711,10.754,10.981,844.673,0.356,0.504,1.05,NA,NA,NA,NA,NA,NA,541,8.014,8050171,102572,119.65,1.525,123051,1.829,0.006,165.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,56677.293,16.06,-3.13,845.1795,2020-07-19
"2451","GBR","Europe","United Kingdom","2020-07-20",295372,580,748.429,57054,31,32,4375.302,8.591,11.086,845.133,0.459,0.474,1.05,NA,NA,NA,NA,NA,NA,541,8.014,8135242,85071,120.914,1.264,124658,1.853,0.006,166.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-20
"2452","GBR","Europe","United Kingdom","2020-07-21",295817,445,634.857,57085,31,30.429,4381.894,6.592,9.404,845.592,0.459,0.451,1.05,NA,NA,NA,NA,NA,NA,541,8.014,8256935,121693,122.723,1.809,125906,1.871,0.005,198.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-21
"2453","GBR","Europe","United Kingdom","2020-07-22",296377,560,638,57119,34,29.429,4390.189,8.295,9.451,846.095,0.504,0.436,1.05,110,1.629,1748,25.893,NA,NA,459,6.799,8388397,131462,124.677,1.954,125672,1.868,0.0051,196.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-22
"2454","GBR","Europe","United Kingdom","2020-07-23",297146,769,656.286,57155,36,31.571,4401.58,11.391,9.721,846.629,0.533,0.468,1.06,NA,NA,NA,NA,NA,NA,459,6.799,8522679,134282,126.673,1.996,123496,1.836,0.0053,188.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-23
"2455","GBR","Europe","United Kingdom","2020-07-24",297914,768,667.857,57174,19,29.429,4412.957,11.376,9.893,846.91,0.281,0.436,1.06,NA,NA,NA,NA,NA,NA,459,6.799,8663993,141314,128.773,2.1,121156,1.801,0.0055,181.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-24
"2456","GBR","Europe","United Kingdom","2020-07-25",298681,767,659.286,57197,23,28.286,4424.318,11.361,9.766,847.251,0.341,0.419,1.07,NA,NA,NA,NA,NA,NA,459,6.799,8798036,134043,130.765,1.992,121491,1.806,0.0054,184.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-25
"2457","GBR","Europe","United Kingdom","2020-07-26",299426,745,662,57229,32,29.429,4435.354,11.036,9.806,847.725,0.474,0.436,1.07,NA,NA,NA,NA,NA,NA,459,6.799,8904608,106572,132.349,1.584,122062,1.814,0.0054,184.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,56462.19,15.55,-2.07,841.9719,2020-07-26
"2458","GBR","Europe","United Kingdom","2020-07-27",300111,685,677,57247,18,27.571,4445.5,10.147,10.028,847.991,0.267,0.408,1.08,NA,NA,NA,NA,NA,NA,459,6.799,8986873,82265,133.572,1.223,121662,1.808,0.0056,179.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-27
"2459","GBR","Europe","United Kingdom","2020-07-28",300658,547,691.571,57273,26,26.857,4453.603,8.103,10.244,848.377,0.385,0.398,1.08,NA,NA,NA,NA,NA,NA,459,6.799,9117483,130610,135.513,1.941,122935,1.827,0.0056,177.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-28
"2460","GBR","Europe","United Kingdom","2020-07-29",301455,797,725.429,57301,28,26,4465.409,11.806,10.746,848.791,0.415,0.385,1.09,87,1.289,1351,20.012,NA,NA,465,6.888,9260989,143506,137.646,2.133,124656,1.853,0.0058,171.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-29
"2461","GBR","Europe","United Kingdom","2020-07-30",302301,846,736.429,57318,17,23.286,4477.941,12.532,10.909,849.043,0.252,0.345,1.09,NA,NA,NA,NA,NA,NA,465,6.888,9415384,154395,139.941,2.295,127529,1.895,0.0058,173,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-30
"2462","GBR","Europe","United Kingdom","2020-07-31",303181,880,752.429,57349,31,25,4490.976,13.035,11.146,849.502,0.459,0.37,1.1,NA,NA,NA,NA,NA,NA,465,6.888,9562383,146999,142.126,2.185,128341,1.908,0.0059,170.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-07-31
"2463","GBR","Europe","United Kingdom","2020-08-01",303942,761,751.571,57369,20,24.571,4502.248,11.273,11.133,849.799,0.296,0.364,1.1,NA,NA,NA,NA,NA,NA,465,6.888,9693382,130999,144.073,1.947,127907,1.901,0.0059,170.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-01
"2464","GBR","Europe","United Kingdom","2020-08-02",304685,743,751.286,57386,17,22.429,4513.254,11.006,11.129,850.05,0.252,0.332,1.1,NA,NA,NA,NA,NA,NA,465,6.888,9818696,125314,145.936,1.863,130584,1.941,0.0058,173.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,56353.492,15.08,-1.05,840.35095,2020-08-02
"2465","GBR","Europe","United Kingdom","2020-08-03",305623,938,787.429,57409,23,23.143,4527.149,13.894,11.664,850.391,0.341,0.343,1.11,NA,NA,NA,NA,NA,NA,465,6.888,9941987,123291,147.768,1.832,136445,2.028,0.0058,173.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-03
"2466","GBR","Europe","United Kingdom","2020-08-04",306293,670,805,57436,27,23.286,4537.073,9.925,11.924,850.791,0.4,0.345,1.11,NA,NA,NA,NA,NA,NA,465,6.888,10083427,141440,149.87,2.102,137992,2.051,0.0058,171.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-04
"2467","GBR","Europe","United Kingdom","2020-08-05",307184,891,818.429,57449,13,21.143,4550.272,13.198,12.123,850.984,0.193,0.313,1.12,73,1.081,1202,17.805,NA,NA,447,6.621,10236970,153543,152.152,2.282,139426,2.072,0.0059,170.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-05
"2468","GBR","Europe","United Kingdom","2020-08-06",308134,950,833.286,57470,21,21.714,4564.344,14.072,12.343,851.295,0.311,0.322,1.12,NA,NA,NA,NA,NA,NA,447,6.621,10400408,163438,154.582,2.429,140718,2.091,0.0059,168.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-06
"2469","GBR","Europe","United Kingdom","2020-08-07",309005,871,832,57494,24,20.714,4577.246,12.902,12.324,851.65,0.356,0.307,1.12,NA,NA,NA,NA,NA,NA,447,6.621,10556548,156140,156.902,2.321,142024,2.111,0.0059,170.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-07
"2470","GBR","Europe","United Kingdom","2020-08-08",309763,758,831.571,57516,22,21,4588.474,11.228,12.318,851.976,0.326,0.311,1.13,NA,NA,NA,NA,NA,NA,447,6.621,10703374,146826,159.085,2.182,144285,2.145,0.0058,173.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-08
"2471","GBR","Europe","United Kingdom","2020-08-09",310825,1062,877.143,57535,19,21.286,4604.205,15.731,12.993,852.258,0.281,0.315,1.13,NA,NA,NA,NA,NA,NA,447,6.621,10857124,153750,161.37,2.285,148347,2.205,0.0059,169,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,56163.992,14.63,-1.82,837.52515,2020-08-09
"2472","GBR","Europe","United Kingdom","2020-08-10",311641,816,859.714,57560,25,21.571,4616.293,12.087,12.735,852.628,0.37,0.32,1.14,NA,NA,NA,NA,NA,NA,447,6.621,10993551,136427,163.397,2.028,150223,2.233,0.0057,174.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-10
"2473","GBR","Europe","United Kingdom","2020-08-11",312789,1148,928,57580,20,20.571,4633.298,17.005,13.746,852.924,0.296,0.305,1.14,NA,NA,NA,NA,NA,NA,447,6.621,11141214,147663,165.592,2.195,151112,2.246,0.0061,162.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-11
"2474","GBR","Europe","United Kingdom","2020-08-12",313798,1009,944.857,57604,24,22.143,4648.244,14.946,13.996,853.28,0.356,0.328,1.14,80,1.185,1006,14.902,NA,NA,383,5.673,11310805,169591,168.113,2.521,153405,2.28,0.0062,162.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-12
"2475","GBR","Europe","United Kingdom","2020-08-13",314927,1129,970.429,57627,23,22.429,4664.968,16.724,14.375,853.62,0.341,0.332,1.14,NA,NA,NA,NA,NA,NA,383,5.673,11471425,160620,170.5,2.387,153002,2.274,0.0063,157.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-13
"2476","GBR","Europe","United Kingdom","2020-08-14",316367,1440,1051.714,57645,18,21.571,4686.298,21.331,15.579,853.887,0.267,0.32,1.14,NA,NA,NA,NA,NA,NA,383,5.673,11639184,167759,172.994,2.493,154662,2.299,0.0068,146.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-14
"2477","GBR","Europe","United Kingdom","2020-08-15",317379,1012,1088,57668,23,21.714,4701.289,14.991,16.116,854.228,0.341,0.322,1.13,NA,NA,NA,NA,NA,NA,383,5.673,11814098,174914,175.593,2.6,158675,2.358,0.0069,145.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-15
"2478","GBR","Europe","United Kingdom","2020-08-16",318484,1105,1094.143,57683,15,21.143,4717.657,16.368,16.207,854.45,0.222,0.313,1.13,NA,NA,NA,NA,NA,NA,383,5.673,11978298,164200,178.034,2.441,160168,2.381,0.0068,146.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,56353.094,14.29,1.82,840.34503,2020-08-16
"2479","GBR","Europe","United Kingdom","2020-08-17",319197,713,1079.429,57704,21,20.571,4728.218,10.562,15.989,854.761,0.311,0.305,1.13,NA,NA,NA,NA,NA,NA,383,5.673,12118924,140626,180.124,2.09,160768,2.389,0.0067,148.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-17
"2480","GBR","Europe","United Kingdom","2020-08-18",320286,1089,1071,57719,15,19.857,4744.35,16.131,15.865,854.983,0.222,0.294,1.13,NA,NA,NA,NA,NA,NA,383,5.673,12272157,153233,182.401,2.278,161563,2.401,0.0066,150.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-18
"2481","GBR","Europe","United Kingdom","2020-08-19",321098,812,1042.857,57732,13,18.286,4756.378,12.028,15.448,855.176,0.193,0.271,1.13,70,1.037,926,13.717,NA,NA,405,5.999,12446595,174438,184.994,2.593,162256,2.412,0.0064,155.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-19
"2482","GBR","Europe","United Kingdom","2020-08-20",322280,1182,1050.429,57748,16,17.286,4773.887,17.509,15.56,855.413,0.237,0.256,1.13,NA,NA,NA,NA,NA,NA,405,5.999,12618033,171438,187.542,2.548,163801,2.435,0.0064,155.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-20
"2483","GBR","Europe","United Kingdom","2020-08-21",323313,1033,992.286,57758,10,16.143,4789.188,15.302,14.699,855.561,0.148,0.239,1.14,NA,NA,NA,NA,NA,NA,405,5.999,12798368,180335,190.223,2.68,165598,2.461,0.006,166.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-21
"2484","GBR","Europe","United Kingdom","2020-08-22",324601,1288,1031.714,57770,12,14.571,4808.267,19.079,15.283,855.739,0.178,0.216,1.15,NA,NA,NA,NA,NA,NA,405,5.999,12969753,171385,192.77,2.547,165094,2.454,0.0063,159.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA,2020-08-22
"2485","GBR","Europe","United Kingdom","2020-08-23",325642,1041,1022.571,57787,17,14.857,4823.687,15.42,15.147,855.99,0.252,0.22,1.15,NA,NA,NA,NA,NA,NA,405,5.999,13126236,156483,195.096,2.326,163991,2.437,0.0062,160.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,56846.195,14.04,4.7,847.69824,2020-08-23
